"","gene_id_go","gene_description","geneLink","GO"
"10457","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","V2 vasopressin receptor binding"
"10458","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","positive regulation of cellular pH reduction"
"10459","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","positive regulation of peptidyl-serine phosphorylation"
"10460","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","response to testosterone"
"10461","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","response to nicotine"
"10462","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","social behavior"
"10463","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","regulation of renal sodium excretion"
"10464","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","vasoconstriction"
"10465","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","hyperosmotic salinity response"
"10466","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","maternal behavior"
"10467","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","cysteine-type endopeptidase inhibitor activity involved in apoptotic process"
"10468","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","negative regulation of apoptotic process"
"10469","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","penile erection"
"10470","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process"
"10471","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","response to ethanol"
"10472","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","positive regulation of vasoconstriction"
"10473","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","multicellular organismal water homeostasis"
"10474","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","negative regulation of transmission of nerve impulse"
"10475","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","ERK1 and ERK2 cascade"
"10476","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","protein kinase C signaling"
"10477","Avp","arginine vasopressin","https://www.ncbi.nlm.nih.gov/gene/?term=24221","negative regulation of release of cytochrome c from mitochondria"
"10478","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","protein serine/threonine kinase activity"
"10479","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","ATP binding"
"10480","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","nucleus"
"10481","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","cytoplasm"
"10482","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","plasma membrane"
"10483","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","protein phosphorylation"
"10484","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","apoptotic process"
"10485","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","transcription factor binding"
"10486","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","cell proliferation"
"10487","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","manganese ion binding"
"10488","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","hyaluronan metabolic process"
"10489","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle"
"10490","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","ribosomal small subunit binding"
"10491","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","negative regulation of apoptotic process"
"10492","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","negative regulation of sequence-specific DNA binding transcription factor activity"
"10493","Pim1","Pim-1 proto-oncogene serine/threonine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=24649","protein autophosphorylation"
"10494","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","growth hormone receptor binding"
"10495","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","hormone activity"
"10496","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","extracellular region"
"10497","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","extracellular space"
"10498","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","nucleus"
"10499","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","mitochondrion"
"10500","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","trans-Golgi network"
"10501","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","cytosol"
"10502","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","plasma membrane"
"10503","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","signal transduction"
"10504","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","neuroblast proliferation"
"10505","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","female pregnancy"
"10506","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","response to light stimulus"
"10507","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","secretory granule"
"10508","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","response to food"
"10509","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","cellular response to insulin stimulus"
"10510","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","response to cytokine"
"10511","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","regulation of growth"
"10512","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","positive regulation of multicellular organism growth"
"10513","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","response to peptide hormone"
"10514","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","positive regulation of cell differentiation"
"10515","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","positive regulation of growth"
"10516","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","metal ion binding"
"10517","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","lung alveolus development"
"10518","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","positive regulation of neurogenesis"
"10519","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","positive regulation of steroid hormone biosynthetic process"
"10520","Gh1","growth hormone 1","https://www.ncbi.nlm.nih.gov/gene/?term=24391","negative regulation of neuron death"
"10521","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","virus receptor activity"
"10522","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target"
"10523","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","nucleus"
"10524","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","plasma membrane"
"10525","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","response to virus"
"10526","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","cell surface"
"10527","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","integral component of membrane"
"10528","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","single organismal cell-cell adhesion"
"10529","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","cell migration"
"10530","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","cell junction"
"10531","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","susceptibility to natural killer cell mediated cytotoxicity"
"10532","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","positive regulation of natural killer cell mediated cytotoxicity"
"10533","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","cell adhesion molecule binding"
"10534","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","susceptibility to T cell mediated cytotoxicity"
"10535","PVR","poliovirus receptor","https://www.ncbi.nlm.nih.gov/gene/?term=25066","extracellular vesicular exosome"
"10536","Myl3","myosin light chain 3","https://www.ncbi.nlm.nih.gov/gene/?term=24585","regulation of the force of heart contraction"
"10537","Myl3","myosin light chain 3","https://www.ncbi.nlm.nih.gov/gene/?term=24585","motor activity"
"10538","Myl3","myosin light chain 3","https://www.ncbi.nlm.nih.gov/gene/?term=24585","actin monomer binding"
"10539","Myl3","myosin light chain 3","https://www.ncbi.nlm.nih.gov/gene/?term=24585","calcium ion binding"
"10540","Myl3","myosin light chain 3","https://www.ncbi.nlm.nih.gov/gene/?term=24585","muscle contraction"
"10541","Myl3","myosin light chain 3","https://www.ncbi.nlm.nih.gov/gene/?term=24585","regulation of striated muscle contraction"
"10542","Myl3","myosin light chain 3","https://www.ncbi.nlm.nih.gov/gene/?term=24585","skeletal muscle tissue development"
"10543","Myl3","myosin light chain 3","https://www.ncbi.nlm.nih.gov/gene/?term=24585","metabolic process"
"10544","Myl3","myosin light chain 3","https://www.ncbi.nlm.nih.gov/gene/?term=24585","myosin complex"
"10545","Myl3","myosin light chain 3","https://www.ncbi.nlm.nih.gov/gene/?term=24585","A band"
"10546","Myl3","myosin light chain 3","https://www.ncbi.nlm.nih.gov/gene/?term=24585","I band"
"10547","Myl3","myosin light chain 3","https://www.ncbi.nlm.nih.gov/gene/?term=24585","ventricular cardiac muscle tissue morphogenesis"
"10548","Myl3","myosin light chain 3","https://www.ncbi.nlm.nih.gov/gene/?term=24585","cardiac muscle contraction"
"10549","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","startle response"
"10550","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","ionotropic glutamate receptor activity"
"10551","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","N-methyl-D-aspartate selective glutamate receptor activity"
"10552","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","extracellular-glutamate-gated ion channel activity"
"10553","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","cation channel activity"
"10554","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","protein binding"
"10555","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","cation transport"
"10556","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","ionotropic glutamate receptor complex"
"10557","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","adult locomotory behavior"
"10558","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","integral component of membrane"
"10559","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","glutamate binding"
"10560","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","N-methyl-D-aspartate selective glutamate receptor complex"
"10561","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","voltage-gated cation channel activity"
"10562","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","cell junction"
"10563","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","dendrite"
"10564","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","ion transmembrane transport"
"10565","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","regulation of ion transmembrane transport"
"10566","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","ionotropic glutamate receptor signaling pathway"
"10567","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","synaptic transmission glutamatergic"
"10568","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","neurotransmitter binding"
"10569","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","synapse"
"10570","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","postsynaptic membrane"
"10571","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","detection of mechanical stimulus involved in sensory perception of pain"
"10572","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","regulation of sensory perception of pain"
"10573","Grin2d","glutamate ionotropic receptor NMDA type subunit 2D","https://www.ncbi.nlm.nih.gov/gene/?term=24412","regulation of excitatory postsynaptic membrane potential"
"10574","B4galt1","beta-14-galactosyltransferase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24390","Golgi trans cisterna"
"10575","B4galt1","beta-14-galactosyltransferase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24390","epithelial cell development"
"10576","B4galt1","beta-14-galactosyltransferase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24390","acute inflammatory response"
"10577","B4galt1","beta-14-galactosyltransferase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24390","molecular_function"
"10578","B4galt1","beta-14-galactosyltransferase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24390","beta-N-acetylglucosaminylglycopeptide beta-14-galactosyltransferase activity"
"10579","B4galt1","beta-14-galactosyltransferase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24390","N-acetyllactosamine synthase activity"
"10580","B4galt1","beta-14-galactosyltransferase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24390","lactose synthase activity"
"10581","B4galt1","beta-14-galactosyltransferase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24390","cellular_component"
"10582","B4galt1","beta-14-galactosyltransferase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24390","extracellular region"
"10583","B4galt1","beta-14-galactosyltransferase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24390","extracellular space"
"10584","B4galt1","beta-14-galactosyltransferase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24390","Golgi apparatus"
"10585","B4galt1","beta-14-galactosyltransferase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24390","plasma membrane"
"10586","B4galt1","beta-14-galactosyltransferase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24390","lactose biosynthetic process"
"10587","B4galt1","beta-14-galactosyltransferase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24390","galactose metabolic process"
